date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:15	828783/828783	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:15%20GMT	https://www.medit.com/es/previous-t-series	D:/WEBSITE/MEDIT/www.medit.com/es/previous-t-series.html	(from https://www.medit.com/es)
11:58:17	995848/995848	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:16%20GMT	https://www.medit.com/es/medit-link	D:/WEBSITE/MEDIT/www.medit.com/es/medit-link.html	(from https://www.medit.com/es)
11:58:17	1009058/1009058	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:16%20GMT	https://www.medit.com/es/medit-link-apps	D:/WEBSITE/MEDIT/www.medit.com/es/medit-link-apps.html	(from https://www.medit.com/es)
11:58:18	835233/835233	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:17%20GMT	https://www.medit.com/es/about-us	D:/WEBSITE/MEDIT/www.medit.com/es/about-us.html	(from https://www.medit.com/es)
11:58:19	845847/845847	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:18%20GMT	https://www.medit.com/es/career	D:/WEBSITE/MEDIT/www.medit.com/es/career.html	(from https://www.medit.com/es)
11:58:20	835968/835968	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:19%20GMT	https://www.medit.com/es/press-corner	D:/WEBSITE/MEDIT/www.medit.com/es/press-corner.html	(from https://www.medit.com/es)
11:58:21	850621/850621	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:20%20GMT	https://www.medit.com/es/download	D:/WEBSITE/MEDIT/www.medit.com/es/download.html	(from https://www.medit.com/es)
11:58:22	1187116/1187116	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:21%20GMT	https://www.medit.com/es/privacy-policy-20200325	D:/WEBSITE/MEDIT/www.medit.com/es/privacy-policy-20200325.html	(from https://www.medit.com/es)
11:58:24	947833/947833	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:23%20GMT	https://www.medit.com/fr/dental-clinic-i700	D:/WEBSITE/MEDIT/www.medit.com/fr/dental-clinic-i700.html	(from https://www.medit.com/fr)
11:58:24	968623/968623	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:22%20GMT	https://www.medit.com/fr/dental-clinic-i700wireless	D:/WEBSITE/MEDIT/www.medit.com/fr/dental-clinic-i700wireless.html	(from https://www.medit.com/fr)
11:58:24	951264/951264	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:24%20GMT	https://www.medit.com/fr/dental-clinic-i600	D:/WEBSITE/MEDIT/www.medit.com/fr/dental-clinic-i600.html	(from https://www.medit.com/fr)
11:58:25	945280/945280	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:24%20GMT	https://www.medit.com/fr/dental-clinic-i500	D:/WEBSITE/MEDIT/www.medit.com/fr/dental-clinic-i500.html	(from https://www.medit.com/fr)
11:58:26	1181042/1181042	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:25%20GMT	https://www.medit.com/fr/dental-lab	D:/WEBSITE/MEDIT/www.medit.com/fr/dental-lab.html	(from https://www.medit.com/fr)
11:58:26	830668/830668	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:26%20GMT	https://www.medit.com/fr/previous-t-series	D:/WEBSITE/MEDIT/www.medit.com/fr/previous-t-series.html	(from https://www.medit.com/fr)
11:58:27	996565/996565	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:27%20GMT	https://www.medit.com/fr/medit-link	D:/WEBSITE/MEDIT/www.medit.com/fr/medit-link.html	(from https://www.medit.com/fr)
11:58:28	1010032/1010032	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:27%20GMT	https://www.medit.com/fr/medit-link-apps	D:/WEBSITE/MEDIT/www.medit.com/fr/medit-link-apps.html	(from https://www.medit.com/fr)
11:58:29	835572/835572	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:28%20GMT	https://www.medit.com/fr/about-us	D:/WEBSITE/MEDIT/www.medit.com/fr/about-us.html	(from https://www.medit.com/fr)
11:58:32	846287/846287	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:29%20GMT	https://www.medit.com/fr/career	D:/WEBSITE/MEDIT/www.medit.com/fr/career.html	(from https://www.medit.com/fr)
11:58:33	835807/835807	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:33%20GMT	https://www.medit.com/fr/press-corner	D:/WEBSITE/MEDIT/www.medit.com/fr/press-corner.html	(from https://www.medit.com/fr)
11:58:35	851480/851480	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:34%20GMT	https://www.medit.com/fr/download	D:/WEBSITE/MEDIT/www.medit.com/fr/download.html	(from https://www.medit.com/fr)
11:58:35	1188596/1188596	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:34%20GMT	https://www.medit.com/fr/privacy-policy-20200325	D:/WEBSITE/MEDIT/www.medit.com/fr/privacy-policy-20200325.html	(from https://www.medit.com/fr)
11:58:36	967452/967452	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:35%20GMT	https://www.medit.com/it/dental-clinic-i700wireless	D:/WEBSITE/MEDIT/www.medit.com/it/dental-clinic-i700wireless.html	(from https://www.medit.com/it)
11:58:37	948167/948167	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:36%20GMT	https://www.medit.com/it/dental-clinic-i700	D:/WEBSITE/MEDIT/www.medit.com/it/dental-clinic-i700.html	(from https://www.medit.com/it)
11:58:38	949365/949365	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:37%20GMT	https://www.medit.com/it/dental-clinic-i600	D:/WEBSITE/MEDIT/www.medit.com/it/dental-clinic-i600.html	(from https://www.medit.com/it)
11:58:38	944637/944637	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:38%20GMT	https://www.medit.com/it/dental-clinic-i500	D:/WEBSITE/MEDIT/www.medit.com/it/dental-clinic-i500.html	(from https://www.medit.com/it)
11:58:39	1180151/1180151	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:39%20GMT	https://www.medit.com/it/dental-lab	D:/WEBSITE/MEDIT/www.medit.com/it/dental-lab.html	(from https://www.medit.com/it)
11:58:40	821686/821686	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:39%20GMT	https://www.medit.com/it/previous-t-series	D:/WEBSITE/MEDIT/www.medit.com/it/previous-t-series.html	(from https://www.medit.com/it)
11:58:42	1009071/1009071	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:41%20GMT	https://www.medit.com/it/medit-link-apps	D:/WEBSITE/MEDIT/www.medit.com/it/medit-link-apps.html	(from https://www.medit.com/it)
11:58:42	995414/995414	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:40%20GMT	https://www.medit.com/it/medit-link	D:/WEBSITE/MEDIT/www.medit.com/it/medit-link.html	(from https://www.medit.com/it)
11:58:43	835540/835540	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:42%20GMT	https://www.medit.com/it/about-us	D:/WEBSITE/MEDIT/www.medit.com/it/about-us.html	(from https://www.medit.com/it)
11:58:44	835044/835044	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:43%20GMT	https://www.medit.com/it/press-corner	D:/WEBSITE/MEDIT/www.medit.com/it/press-corner.html	(from https://www.medit.com/it)
11:58:45	787658/787658	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:44%20GMT	https://www.medit.com/it/contact-us	D:/WEBSITE/MEDIT/www.medit.com/it/contact-us.html	(from https://www.medit.com/it)
11:58:45	845489/845489	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:43%20GMT	https://www.medit.com/it/career	D:/WEBSITE/MEDIT/www.medit.com/it/career.html	(from https://www.medit.com/it)
11:58:46	850191/850191	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:45%20GMT	https://www.medit.com/it/download	D:/WEBSITE/MEDIT/www.medit.com/it/download.html	(from https://www.medit.com/it)
11:58:47	1186925/1186925	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:46%20GMT	https://www.medit.com/it/privacy-policy-20200325	D:/WEBSITE/MEDIT/www.medit.com/it/privacy-policy-20200325.html	(from https://www.medit.com/it)
11:58:48	970523/970523	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:47%20GMT	https://www.medit.com/ja/dental-clinic-i700wireless	D:/WEBSITE/MEDIT/www.medit.com/ja/dental-clinic-i700wireless.html	(from https://www.medit.com/ja)
11:58:49	952429/952429	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:48%20GMT	https://www.medit.com/ja/dental-clinic-i700	D:/WEBSITE/MEDIT/www.medit.com/ja/dental-clinic-i700.html	(from https://www.medit.com/ja)
11:58:50	953275/953275	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:49%20GMT	https://www.medit.com/ja/dental-clinic-i600	D:/WEBSITE/MEDIT/www.medit.com/ja/dental-clinic-i600.html	(from https://www.medit.com/ja)
11:58:51	948345/948345	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:50%20GMT	https://www.medit.com/ja/dental-clinic-i500	D:/WEBSITE/MEDIT/www.medit.com/ja/dental-clinic-i500.html	(from https://www.medit.com/ja)
11:58:52	1182760/1182760	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:51%20GMT	https://www.medit.com/ja/dental-lab	D:/WEBSITE/MEDIT/www.medit.com/ja/dental-lab.html	(from https://www.medit.com/ja)
11:58:54	998628/998628	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:53%20GMT	https://www.medit.com/ja/medit-link	D:/WEBSITE/MEDIT/www.medit.com/ja/medit-link.html	(from https://www.medit.com/ja)
11:58:54	833735/833735	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:52%20GMT	https://www.medit.com/ja/previous-t-series	D:/WEBSITE/MEDIT/www.medit.com/ja/previous-t-series.html	(from https://www.medit.com/ja)
11:58:54	1013609/1013609	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:53%20GMT	https://www.medit.com/ja/medit-link-apps	D:/WEBSITE/MEDIT/www.medit.com/ja/medit-link-apps.html	(from https://www.medit.com/ja)
11:58:55	839779/839779	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:54%20GMT	https://www.medit.com/ja/about-us	D:/WEBSITE/MEDIT/www.medit.com/ja/about-us.html	(from https://www.medit.com/ja)
11:58:56	848895/848895	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:55%20GMT	https://www.medit.com/ja/career	D:/WEBSITE/MEDIT/www.medit.com/ja/career.html	(from https://www.medit.com/ja)
11:58:57	838089/838089	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:56%20GMT	https://www.medit.com/ja/press-corner	D:/WEBSITE/MEDIT/www.medit.com/ja/press-corner.html	(from https://www.medit.com/ja)
11:58:58	790734/790734	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:57%20GMT	https://www.medit.com/ja/contact-us	D:/WEBSITE/MEDIT/www.medit.com/ja/contact-us.html	(from https://www.medit.com/ja)
11:58:58	853252/853252	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:58%20GMT	https://www.medit.com/ja/download	D:/WEBSITE/MEDIT/www.medit.com/ja/download.html	(from https://www.medit.com/ja)
11:58:59	966044/966044	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:58:58%20GMT	https://www.medit.com/ja/privacy-policy	D:/WEBSITE/MEDIT/www.medit.com/ja/privacy-policy.html	(from https://www.medit.com/ja)
11:59:00	969374/969374	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:00%20GMT	https://www.medit.com/ko/dental-clinic-i700wireless	D:/WEBSITE/MEDIT/www.medit.com/ko/dental-clinic-i700wireless.html	(from https://www.medit.com/ko)
11:59:01	947347/947347	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:00%20GMT	https://www.medit.com/ko/dental-clinic-i700	D:/WEBSITE/MEDIT/www.medit.com/ko/dental-clinic-i700.html	(from https://www.medit.com/ko)
11:59:02	952631/952631	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:01%20GMT	https://www.medit.com/ko/dental-clinic-i600	D:/WEBSITE/MEDIT/www.medit.com/ko/dental-clinic-i600.html	(from https://www.medit.com/ko)
11:59:02	949148/949148	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:02%20GMT	https://www.medit.com/ko/dental-clinic-i500	D:/WEBSITE/MEDIT/www.medit.com/ko/dental-clinic-i500.html	(from https://www.medit.com/ko)
11:59:04	1180736/1180736	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:03%20GMT	https://www.medit.com/ko/dental-lab	D:/WEBSITE/MEDIT/www.medit.com/ko/dental-lab.html	(from https://www.medit.com/ko)
11:59:04	834005/834005	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:03%20GMT	https://www.medit.com/ko/previous-t-series	D:/WEBSITE/MEDIT/www.medit.com/ko/previous-t-series.html	(from https://www.medit.com/ko)
11:59:05	997242/997242	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:05%20GMT	https://www.medit.com/ko/medit-link	D:/WEBSITE/MEDIT/www.medit.com/ko/medit-link.html	(from https://www.medit.com/ko)
11:59:06	1013093/1013093	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:05%20GMT	https://www.medit.com/ko/medit-link-apps	D:/WEBSITE/MEDIT/www.medit.com/ko/medit-link-apps.html	(from https://www.medit.com/ko)
11:59:07	838215/838215	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:06%20GMT	https://www.medit.com/ko/about-us	D:/WEBSITE/MEDIT/www.medit.com/ko/about-us.html	(from https://www.medit.com/ko)
11:59:08	848707/848707	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:07%20GMT	https://www.medit.com/ko/career	D:/WEBSITE/MEDIT/www.medit.com/ko/career.html	(from https://www.medit.com/ko)
11:59:08	837511/837511	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:08%20GMT	https://www.medit.com/ko/press-corner	D:/WEBSITE/MEDIT/www.medit.com/ko/press-corner.html	(from https://www.medit.com/ko)
11:59:09	789838/789838	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:09%20GMT	https://www.medit.com/ko/contact-us	D:/WEBSITE/MEDIT/www.medit.com/ko/contact-us.html	(from https://www.medit.com/ko)
11:59:10	853396/853396	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:09%20GMT	https://www.medit.com/ko/download	D:/WEBSITE/MEDIT/www.medit.com/ko/download.html	(from https://www.medit.com/ko)
11:59:11	964377/964377	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:10%20GMT	https://www.medit.com/ko/privacy-policy	D:/WEBSITE/MEDIT/www.medit.com/ko/privacy-policy.html	(from https://www.medit.com/ko)
11:59:12	967778/967778	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:11%20GMT	https://www.medit.com/ru/dental-clinic-i700wireless	D:/WEBSITE/MEDIT/www.medit.com/ru/dental-clinic-i700wireless.html	(from https://www.medit.com/ru)
11:59:13	951013/951013	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:12%20GMT	https://www.medit.com/ru/dental-clinic-i700	D:/WEBSITE/MEDIT/www.medit.com/ru/dental-clinic-i700.html	(from https://www.medit.com/ru)
11:59:13	951054/951054	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:13%20GMT	https://www.medit.com/ru/dental-clinic-i600	D:/WEBSITE/MEDIT/www.medit.com/ru/dental-clinic-i600.html	(from https://www.medit.com/ru)
11:59:14	945819/945819	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:14%20GMT	https://www.medit.com/ru/dental-clinic-i500	D:/WEBSITE/MEDIT/www.medit.com/ru/dental-clinic-i500.html	(from https://www.medit.com/ru)
11:59:15	1181851/1181851	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:14%20GMT	https://www.medit.com/ru/dental-lab	D:/WEBSITE/MEDIT/www.medit.com/ru/dental-lab.html	(from https://www.medit.com/ru)
11:59:16	822112/822112	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:15%20GMT	https://www.medit.com/ru/previous-t-series	D:/WEBSITE/MEDIT/www.medit.com/ru/previous-t-series.html	(from https://www.medit.com/ru)
11:59:17	995741/995741	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:16%20GMT	https://www.medit.com/ru/medit-link	D:/WEBSITE/MEDIT/www.medit.com/ru/medit-link.html	(from https://www.medit.com/ru)
11:59:18	1010852/1010852	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:17%20GMT	https://www.medit.com/ru/medit-link-apps	D:/WEBSITE/MEDIT/www.medit.com/ru/medit-link-apps.html	(from https://www.medit.com/ru)
11:59:19	837383/837383	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:18%20GMT	https://www.medit.com/ru/about-us	D:/WEBSITE/MEDIT/www.medit.com/ru/about-us.html	(from https://www.medit.com/ru)
11:59:19	847524/847524	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:19%20GMT	https://www.medit.com/ru/career	D:/WEBSITE/MEDIT/www.medit.com/ru/career.html	(from https://www.medit.com/ru)
11:59:20	836381/836381	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:19%20GMT	https://www.medit.com/ru/press-corner	D:/WEBSITE/MEDIT/www.medit.com/ru/press-corner.html	(from https://www.medit.com/ru)
11:59:21	788527/788527	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:20%20GMT	https://www.medit.com/ru/contact-us	D:/WEBSITE/MEDIT/www.medit.com/ru/contact-us.html	(from https://www.medit.com/ru)
11:59:22	851206/851206	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:21%20GMT	https://www.medit.com/ru/download	D:/WEBSITE/MEDIT/www.medit.com/ru/download.html	(from https://www.medit.com/ru)
11:59:22	173714/173714	---M-Z	200	added ('OK')	application/javascript	etag:W/%22fe6b8f44c5f5d534be8f8dcc329f04bc%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.aa83e63e.bundle.min.js	D:/WEBSITE/MEDIT/static.parastorage.com/services/wix-thunderbolt/dist/main.aa83e63e.bundle.min.js	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:22	2533/2533	---M-Z	200	added ('OK')	application/javascript	etag:W/%2253998e19a1fe47ea386a62721e1ca10b%22	https://static.parastorage.com/services/wix-thunderbolt/dist/openPerformanceTool.0cd5a89e.bundle.min.js	D:/WEBSITE/MEDIT/static.parastorage.com/services/wix-thunderbolt/dist/openPerformanceTool.0cd5a89e.bundle.min.js	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:22	1189535/1189535	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2016:59:22%20GMT	https://www.medit.com/ru/privacy-policy-20200325	D:/WEBSITE/MEDIT/www.medit.com/ru/privacy-policy-20200325.html	(from https://www.medit.com/ru)
11:59:23	1521/1521	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2016:59:23%20GMT	https://static.wixstatic.com/media/2780be_43ff80019c66414facd30f14a3d083a0f000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_43ff80019c66414facd30f14a3d083a0f000.jpg	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_43ff80019c66414facd30f14a3d083a0f000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_43ff80019c66414facd30f14a3d083a0f000.jpg	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:24	124624/124624	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:23%20GMT	https://static.wixstatic.com/media/2780be_f5610847389e4227868e683ad62b355d~mv2.png/v1/crop/x_124,y_282,w_1189,h_1571/fill/w_497,h_656,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2780be_f5610847389e4227868e683ad62b355d~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_f5610847389e4227868e683ad62b355d_mv2.png/v1/crop/x_124,y_282,w_1189,h_1571/fill/w_497,h_656,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2780be_f5610847389e4227868e683ad62b355d_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:24	2994/2994	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:24%20GMT	https://static.wixstatic.com/media/2780be_b1af63672b984a0e9c13b059bb021003~mv2.png/v1/crop/x_0,y_0,w_6087,h_2091/fill/w_51,h_18,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_b1af63672b984a0e9c13b059bb021003~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_b1af63672b984a0e9c13b059bb021003_mv2.png/v1/crop/x_0,y_0,w_6087,h_2091/fill/w_51,h_18,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_b1af63672b984a0e9c13b059bb021003_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:24	2341/2341	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:24%20GMT	https://static.wixstatic.com/media/2780be_7d394c870deb4fe6925354ff82017f42~mv2.png/v1/fill/w_49,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_7d394c870deb4fe6925354ff82017f42~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_7d394c870deb4fe6925354ff82017f42_mv2.png/v1/fill/w_49,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_7d394c870deb4fe6925354ff82017f42_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:25	4855/4855	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:25%20GMT	https://static.wixstatic.com/media/2780be_4919d226396c49699c9410a391c9d57a~mv2.png/v1/fill/w_46,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_4919d226396c49699c9410a391c9d57a~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_4919d226396c49699c9410a391c9d57a_mv2.png/v1/fill/w_46,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_4919d226396c49699c9410a391c9d57a_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:25	21465/21465	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:25%20GMT	https://static.wixstatic.com/media/2780be_3c23a95938394ff781824ca261f794a4~mv2.png/v1/fill/w_86,h_173,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_3c23a95938394ff781824ca261f794a4~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_3c23a95938394ff781824ca261f794a4_mv2.png/v1/fill/w_86,h_173,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_3c23a95938394ff781824ca261f794a4_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:26	4982/4982	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:26%20GMT	https://static.wixstatic.com/media/2780be_ab01019353854a6dbcb600b43989e233~mv2.png/v1/fill/w_45,h_45,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_ab01019353854a6dbcb600b43989e233~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_ab01019353854a6dbcb600b43989e233_mv2.png/v1/fill/w_45,h_45,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_ab01019353854a6dbcb600b43989e233_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:27	10916/10916	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:26%20GMT	https://static.wixstatic.com/media/2780be_1d0cabe44f8d43e4bfdbe953dfc72b44~mv2.png/v1/fill/w_90,h_106,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_1d0cabe44f8d43e4bfdbe953dfc72b44~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_1d0cabe44f8d43e4bfdbe953dfc72b44_mv2.png/v1/fill/w_90,h_106,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_1d0cabe44f8d43e4bfdbe953dfc72b44_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:27	12198/12198	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:27%20GMT	https://static.wixstatic.com/media/2780be_7996f9036a16439a886040b898de1f3f~mv2.png/v1/crop/x_0,y_2041,w_2272,h_2145/fill/w_105,h_99,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_7996f9036a16439a886040b898de1f3f~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_7996f9036a16439a886040b898de1f3f_mv2.png/v1/crop/x_0,y_2041,w_2272,h_2145/fill/w_105,h_99,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_7996f9036a16439a886040b898de1f3f_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:28	12872/12872	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:27%20GMT	https://static.wixstatic.com/media/2780be_b55548b266b34813a28e388e07f1c2b3~mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_b55548b266b34813a28e388e07f1c2b3~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_b55548b266b34813a28e388e07f1c2b3_mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_b55548b266b34813a28e388e07f1c2b3_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
